Doc-ID,Token-Count,Sentence-Count,Initial-Cas-bytes
62567601,169,6,20904
62567990,174,10,21449
62568317,25,1,8212
62568414,198,5,23317
62568442,25,1,8227
62568550,116,3,16215
62569575,276,10,30253
62569699,140,6,18434
62570239,104,5,15293
62570314,80,3,13089
62570523,56,1,10809
62570798,110,2,15561
62570915,118,4,16460
62571349,153,5,19458
62571452,81,3,13129
62571485,86,2,13476
62571626,95,3,14388
62571677,153,5,19478
62571762,118,4,16357
62571818,180,6,21807
62572509,61,2,11269
62573077,41,1,9515
62573626,27,1,8391
62573637,32,2,8842
62573748,127,3,17083
62573877,251,10,28533
62573970,89,2,13803
62574181,89,5,13984
62574382,115,5,16231
62574679,118,4,16409
62575085,104,3,15187
62575102,199,10,23652
62575166,105,3,15173
62575182,50,1,10324
62575196,27,1,8330
62575258,46,3,10101
62575284,146,5,18846
62575405,64,3,11632
62575613,30,1,8621
62576089,26,1,8307
62576234,75,2,12525
62576238,91,2,13891
62576583,88,2,13694
62577086,31,1,8694
62577478,92,1,13919
62577762,146,6,18899
62578157,232,11,26639
62578393,125,5,17094
62578466,163,4,20220
62578566,38,1,9268
6257866,133,5,17745
62578922,110,3,15625
62579021,85,3,13450
62579541,108,3,15518
62579763,117,3,16226
62580197,125,6,17080
62580436,239,8,27123
62580756,165,7,20587
62581140,119,2,16306
62581152,109,3,15495
62581369,36,1,9111
62581609,120,3,16448
62582199,206,6,24041
62582352,132,3,17520
62583378,73,5,12513
62583644,361,8,37840
62583978,445,14,45567
62583982,160,7,20193
62584037,47,2,10144
62584121,226,13,26362
62584340,219,10,25611
62584708,316,11,34034
62584936,76,2,12632
62584952,22,1,7990
62584954,194,7,23263
62585019,95,3,14291
62585031,183,6,22061
62585781,345,17,36922
62586416,279,14,31058
62586466,116,3,16165
62587374,54,2,10713
62587510,87,3,13671
62587768,36,2,9184
62588167,81,3,13200
62588262,96,3,14350
62588606,23,1,8020
62588854,109,4,15629
62589333,129,10,17633
62590146,67,2,11838
62590242,135,5,17952
62590713,96,4,14469
62591190,184,5,22190
62591247,135,4,17792
62591732,121,4,16671
62592332,47,3,10188
62592847,160,6,20063
62593129,79,3,13036
62593320,191,7,22879
62593357,73,3,12364
62593527,173,11,21549
62593996,162,8,20633
62594241,52,5,10687
62594251,45,2,9920
62594401,67,3,11942
62594558,192,4,22845
62594879,83,3,13392
62595224,68,3,12002
62595480,150,8,19301
62595662,83,3,13215
62596667,162,6,20362
62596700,104,5,15237
62596829,238,8,27210
62596989,149,7,19211
62597325,66,2,11705
62597406,118,4,16338
62597463,89,2,13713
62597768,108,5,15542
62597804,19,1,7716
62598391,32,1,8764
62598634,318,15,34514
62598812,79,4,13065
62598833,94,6,14413
62599128,484,27,49856
62599376,90,5,14042
62599593,85,4,13562
62600096,112,2,15805
62600411,200,6,23717
62600686,84,4,13439
62600788,119,5,16541
62600984,39,2,9468
62601633,135,4,17819
62601745,51,2,10532
62602334,236,8,26792
62602889,72,3,12394
62602939,71,3,12204
62603132,66,2,11724
62603248,81,3,13187
62603280,199,6,23455
62603305,60,2,11225
62603397,214,9,24912
62603856,125,6,17086
62604979,118,5,16441
62605136,116,4,16121
62605463,103,3,15025
62606178,46,2,10014
62606833,165,8,20705
62607158,171,7,21127
62607588,61,3,11375
62607667,173,5,21197
62607862,133,6,17837
62608166,188,9,22824
62608413,89,3,13780
62608486,123,6,16937
62608799,97,4,14570
62609018,240,10,27581
62609048,262,8,29169
62610026,132,5,17628
62610231,196,6,23255
62610492,52,2,10535
62610840,93,3,14237
62611282,43,1,9728
62611703,109,3,15531
62611863,68,3,11987
62612300,238,8,27145
62612346,80,3,12997
62612394,104,4,15141
62612806,179,8,21849
62612896,152,6,19496
62613171,198,11,23802
62613610,72,2,12283
62613999,137,7,18178
62614399,44,2,9886
62614814,186,10,22575
62615159,122,3,16676
62615764,55,2,10788
62616466,96,3,14415
62616973,68,2,11894
62617074,193,10,23236
62617751,159,3,19799
62617993,150,6,19295
62618025,80,2,12952
62618169,119,2,16305
62618229,130,5,17448
62618429,121,4,16688
62618555,28,1,8464
62618607,215,9,25081
62618995,25,1,8230
62619225,51,2,10430
62619657,141,5,18393
62620108,157,3,19705
62620599,92,4,14126
62620884,113,4,15868
62620952,40,1,9450
62620955,141,3,18286
62621126,54,2,10697
62621167,221,7,25454
62621353,33,1,8855
62621446,204,7,23944
62622019,30,1,8639
62622420,188,7,22768
62622482,119,4,16546
62622681,129,5,17474
62623219,98,3,14559
62623519,154,10,19846
62623685,134,5,17796
62623870,30,1,8636
62624000,68,2,11890
62624195,167,6,20601
62624199,233,9,26759
62624270,65,2,11643
62624452,55,2,10798
62624594,90,5,13956
62624754,121,5,16694
62624802,119,4,16477
62625089,47,1,10071
62625179,69,3,12125
62625855,94,5,14392
62626246,188,3,22279
62627079,118,6,16551
62627102,94,4,14339
62628400,50,1,10283
62628648,356,23,38445
62628902,29,1,8564
62628911,83,4,13426
62630406,132,4,17639
62630689,63,2,11414
62631191,67,3,11928
62631311,181,7,21987
62631630,206,10,24481
62632047,113,5,16038
62632282,174,6,21334
62632310,130,5,17499
62632316,68,3,11962
62632550,247,16,28350
62632588,45,1,9898
62632674,52,2,10514
62632790,52,2,10532
62632891,54,3,10771
62633067,123,3,16722
62633141,147,7,19048
62633162,113,5,16039
62633246,120,4,16550
62633387,207,6,24224
62633790,136,8,18312
62633816,227,6,25826
62633859,87,3,13646
62634715,125,4,17010
62634817,121,3,16475
62634942,51,1,10384
62635317,164,6,20597
62635606,65,2,11672
62635657,208,7,24381
62635826,136,5,18045
62635865,189,7,22867
62636004,78,2,12825
62636537,179,8,21800
62636735,49,2,10277
62636864,77,2,12677
62637607,25,1,8220
62638039,83,6,13558
62638377,30,1,8632
62638427,80,4,13210
62638595,70,2,12021
62639019,30,1,8628
62639127,71,2,12179
62639432,229,5,26009
62639433,186,11,22682
62640089,78,4,12887
62640163,79,3,12961
62640293,252,11,28487
62640396,128,9,17562
62640755,146,5,18909
62641037,81,2,13083
62642110,76,3,12704
62642341,65,3,11706
62642411,334,17,36128
62642820,39,1,9403
62643083,67,4,11983
62643816,134,5,17821
62643896,178,6,21652
62644476,91,2,13916
62645044,47,2,10144
62645179,87,3,13638
62645922,90,2,13881
62646040,71,2,12190
62646251,95,5,14427
62646558,49,2,10259
62646573,62,3,11446
62646937,99,4,14750
62647002,84,4,13477
62647369,31,1,8712
62647418,60,2,11286
62647533,133,5,17724
62647903,219,9,25526
62648033,134,6,17963
62648336,100,5,14880
62649071,171,5,21170
62649522,63,2,11456
62649552,35,1,9067
62649693,190,5,22571
62649814,20,1,7791
62649958,108,4,15511
62650053,113,5,16034
62650327,353,11,37629
62650525,233,9,26836
62650829,219,12,25614
62650911,240,4,26886
62651243,69,3,12026
62651527,151,5,19538
62652354,33,1,8906
62652484,76,2,12623
62652884,156,5,19782
62652986,187,8,22521
62653228,27,2,8464
62653237,61,2,11293
62653564,37,1,9206
62654149,85,3,13426
62654553,435,22,45302
62654579,98,3,14531
62654599,58,2,11080
62654944,162,7,20289
62655057,76,3,12698
62655136,175,11,21654
62655583,117,5,16482
62656379,181,9,22313
62657318,80,3,13101
62657620,104,6,15251
62657644,153,4,19393
62657680,88,2,13644
62657718,151,6,19301
62657748,85,3,13549
62657901,134,5,17841
62658303,112,15,16645
62660075,101,6,15091
62660289,72,3,12295
62661075,163,7,20373
62661175,71,2,12139
62661177,29,2,8604
62661286,112,3,15863
62661365,93,3,14077
62661396,45,2,9954
62662508,136,5,18049
62662861,192,5,22768
62663164,213,7,25090
62663252,104,2,14981
62663688,126,5,17145
62664394,58,3,11127
62664511,28,1,8471
62664830,50,2,10300
62664911,117,4,16446
62664932,29,1,8570
62665011,53,3,10676
62665040,243,7,27377
62665125,307,9,33408
62665532,67,3,11838
62665535,113,4,15945
62665602,128,5,17323
62666139,168,6,20938
62666301,171,7,21100
62666866,112,5,15951
62667302,163,5,20289
62667752,79,3,12939
62667937,129,4,17297
62667972,109,5,15647
62668220,40,2,9545
62668277,122,3,16696
62668591,113,4,15994
62668888,281,10,31062
62668924,72,2,12283
62668991,133,6,17800
62669757,48,2,10177
62670144,90,3,13844
62670255,395,16,41388
62670320,99,3,14611
62670486,38,2,9352
62670748,195,8,23339
62670889,44,2,9880
62670902,167,10,21130
62671054,92,5,14161
62671121,37,2,9301
62671133,51,1,10409
62671153,175,6,21391
62671372,129,5,17390
62671876,157,7,19991
62672174,60,3,11299
62673225,73,3,12449
62673333,141,6,18511
62674077,50,3,10470
62674237,124,3,16711
62674460,188,6,22539
62674539,51,2,10417
62674747,84,2,13248
62675050,111,4,15787
62675280,22,1,7973
62675337,52,2,10549
62675688,120,7,16758
62676066,52,2,10561
62676326,118,4,16345
62676363,168,5,20728
62676771,94,3,14329
62677210,121,4,16627
62677608,84,3,13401
62677746,185,8,22316
62677781,45,1,9876
62678089,29,1,8510
62678159,52,2,10513
62678244,107,4,15416
62678366,130,4,17476
62678574,147,6,18993
62678634,117,5,16321
62678675,111,5,15865
62678976,89,4,13886
62679101,29,1,8566
62679285,115,4,16073
62679654,75,4,12747
62679778,54,3,10780
62680179,117,3,16243
62680695,184,7,22480
62680907,23,1,8023
62681024,33,1,8879
62681403,121,4,16736
62681458,48,1,10134
62681717,380,13,39917
62681999,81,2,13007
62682128,178,7,21925
62682462,44,2,9887
62683553,206,7,24274
62685540,184,5,22093
62685819,166,5,20549
62686154,182,5,21836
62686460,120,4,16504
62687391,237,13,27190
62687639,118,4,16307
62687976,191,9,23089
62688296,70,3,12198
62688830,238,7,27049
62689203,28,1,8471
62689224,169,3,20702
62689510,280,8,30712
62690142,40,1,9447
62690307,91,4,14082
62690442,169,7,21029
62690600,70,2,12107
62690783,32,2,8881
62690794,91,3,13989
62690969,159,6,20024
62691001,113,5,16049
62691428,134,5,17879
62691607,74,2,12478
62691672,131,5,17523
62691940,33,1,8901
62692316,145,8,18943
62692404,109,5,15704
62693354,32,2,8887
62693769,101,3,14817
62694227,47,2,10096
62694236,126,5,17133
62694551,245,9,27789
62695283,264,11,29416
62695544,39,2,9428
62696907,276,8,30191
62697144,134,5,17864
62697166,119,4,16407
62697301,242,10,27484
62697375,300,12,32835
62697556,68,2,11896
62697914,142,5,18462
62697916,123,4,16764
62698134,58,4,11180
62699119,170,7,21024
62699757,114,2,15878
62699888,115,6,16103
62699897,198,7,23578
62700436,40,3,9544
62700724,77,2,12720
62700912,77,4,12808
62701476,157,4,19684
62701590,132,4,17549
62701966,150,5,19363
62702033,263,12,29473
62702294,160,6,20128
62702652,198,7,23430
62702886,184,6,22346
62702985,278,10,30635
62703085,238,10,27219
62703147,87,6,13882
62703394,169,3,20577
62703859,52,2,10553
62703982,123,2,16632
62704781,70,2,12035
62705420,132,6,17667
62705577,115,5,16172
62705774,128,3,17104
62705875,22,1,7956
62706101,102,4,15118
62706466,66,3,11773
62706745,189,6,22735
62706879,61,2,11263
62707031,209,6,24337
62707257,48,2,10190
62707595,160,5,20101
62707822,41,2,9601
62708267,164,5,20402
62708342,197,4,23193
62708514,80,2,12988
62708544,157,5,19745
62708784,87,2,13566
62709002,234,8,26703
62709049,105,4,15254
62709159,168,7,20978
62709376,146,4,18860
62709508,85,3,13425
62710083,102,3,14897
62710167,95,4,14418
62710336,131,5,17566
62710551,258,12,29081
62710822,166,7,20655
62710823,130,4,17420
62711058,140,5,18474
62711297,115,3,15977
62711532,65,3,11685
62711649,47,2,10163
62711754,73,3,12440
62711773,97,5,14614
62711841,206,11,24404
62711906,94,3,14290
62711922,307,12,33344
62712029,60,2,11212
62712264,29,1,8562
62712866,257,10,29033
62712943,54,2,10739
62713113,75,4,12700
62713116,81,3,13162
62713210,117,6,16454
62713362,78,3,12962
62713507,78,1,12727
62713612,70,3,12173
62713909,160,6,20156
62714037,27,1,8393
62714065,26,1,8313
62714151,263,9,29164
62714240,167,4,20506
62714467,111,6,15834
62714529,250,11,28304
62714833,115,5,16212
62715051,126,5,17183
62715060,191,9,23063
62715141,89,3,13772
62715350,54,3,10801
62715403,267,11,29850
62715500,24,1,8119
62715782,168,8,20970
62715785,138,5,18116
62715833,60,2,11211
62715852,117,5,16263
62715989,55,2,10825
62716418,88,4,13739
62716456,194,8,23200
62716458,135,5,17856
62716514,53,1,10584
62716554,694,22,67918
62716753,29,2,8591
62716778,99,3,14696
62716925,212,8,24730
62717146,371,21,39686
62717220,197,7,23462
62717324,319,9,34223
62717660,92,2,13999
62718222,235,6,26785
62718775,85,3,13405
62718866,51,3,10516
62718941,136,5,17929
62718988,211,6,24586
62719264,52,4,10643
62719935,87,3,13570
62720063,169,4,20754
62720329,22,1,7962
62720459,110,5,15745
62720565,136,4,17916
62720592,80,2,12948
62720663,65,2,11613
62720689,197,10,23689
62720974,168,7,20871
62721605,132,4,17554
62721674,177,6,21687
62721711,78,3,12900
62723039,107,3,15352
62723256,77,2,12765
62723626,265,12,29776
62723936,70,4,12183
62724104,158,5,19873
62724319,83,3,13362
62724406,157,8,20010
62724661,200,7,23741
62724789,120,5,16672
62725109,72,2,12265
62726368,108,2,15350
62727584,29,1,8561
62727696,70,4,12235
62728179,64,2,11560
62728352,79,4,12988
62729006,59,3,11253
62729082,222,6,25583
62729108,151,5,19377
62729209,116,9,16469
62729582,107,2,15288
62729992,125,4,16879
62729993,254,7,28210
62730040,103,5,15202
62730360,77,4,12802
62730488,52,2,10528
62730560,106,3,15301
62730887,26,1,8302
62731896,73,2,12330
62732049,196,9,23568
62732215,97,3,14509
62732781,129,4,17352
62732824,266,14,29939
62733256,171,9,21344
62733399,113,4,15826
62733485,49,4,10373
62733562,99,4,14767
62733586,167,7,20829
62733680,60,1,11118
62733792,41,1,9556
62734009,217,4,24861
62734779,266,10,29872
62735015,157,5,19835
62735016,304,13,32961
62735279,96,3,14409
62735553,83,2,13231
62735815,167,8,20972
62735989,63,2,11407
62736076,169,4,20715
62736130,46,2,10080
62737065,141,5,18407
62737527,195,7,23249
62739303,168,8,21019
62739329,45,2,9972
62739597,31,1,8732
62739603,89,4,13832
62740087,177,8,21701
62740659,75,3,12577
62740849,183,4,22128
62740893,73,2,12361
62741231,231,10,26490
62741875,72,3,12309
62742149,71,2,12172
62742199,235,10,26990
62742415,83,2,13174
62742842,26,1,8274
62743383,127,7,17380
62743536,98,4,14586
62743865,154,5,19518
62744028,136,5,18016
62744241,139,6,18350
62744356,141,6,18523
62744653,90,3,13931
62744654,83,4,13365
62745165,48,2,10172
62745302,146,6,18885
62745667,126,4,17060
62745770,75,3,12634
62746043,142,5,18581
62746721,79,2,12875
62747691,175,8,21621
62747768,57,1,10953
62748265,202,8,23949
62748381,161,6,20170
62748424,172,6,21062
62748627,108,4,15502
62748674,125,5,17022
62749500,25,2,8234
62749638,109,4,15691
62749643,47,2,10081
62749732,56,2,10824
62749926,134,5,17854
62750602,105,3,15230
62750611,240,10,27273
62750626,48,2,10262
62750975,112,4,15889
62751276,128,7,17514
62751581,187,7,22624
62751721,120,4,16576
62752630,158,7,20018
62752921,74,3,12550
62753048,182,7,22135
62753106,96,3,14402
62753181,95,3,14342
62753189,40,2,9533
62753472,89,3,13860
62753943,127,7,17423
62754332,27,1,8354
62754528,72,3,12338
62754833,96,3,14339
62755673,136,5,18013
62755705,286,10,31477
62755964,124,6,17108
6275604,193,10,23349
62756493,183,6,22075
62756503,27,1,8366
62756517,202,11,24151
62756700,140,4,18206
62756745,72,2,12316
62757145,99,3,14658
62757205,301,14,33062
62757208,156,5,19805
62757244,246,9,27910
62757584,70,4,12225
62757733,195,7,23232
62757791,25,1,8210
62757798,116,4,16209
62758189,95,4,14313
62758247,234,10,26988
62758603,115,6,16266
62758669,90,5,14079
62759047,22,1,7963
62759086,91,3,14040
62759732,51,1,10389
62759743,112,4,15781
62759802,223,8,25848
62759861,250,8,28386
62759921,20,1,7803
62759928,213,11,25162
62760081,197,8,23532
62760432,35,1,9055
62760434,151,7,19419
62760693,170,4,20871
62761674,241,9,27355
62761684,43,2,9747
62761812,105,3,15188
62761920,74,4,12574
62762855,159,5,20022
62762985,173,5,21153
62763041,152,5,19420
62763082,146,5,18896
62763866,166,5,20507
62764050,108,8,15897
62764222,129,4,17331
62764316,109,5,15558
62764344,55,2,10788
62764523,50,2,10382
62764837,176,6,21379
62765055,37,2,9287
62765542,92,3,14107
62766133,159,4,19918
62766860,98,6,14824
62767031,29,1,8541
62767205,44,1,9827
62767265,33,1,8890
62767422,148,7,19183
62767787,96,3,14420
62767798,221,7,25469
62767911,186,4,22153
62767965,258,12,29162
62768051,164,5,20563
62768548,127,4,17156
62768664,238,7,26884
62768913,145,6,18872
62769132,206,10,24493
62769515,100,6,14956
62769667,177,9,21751
62769687,99,4,14722
62769791,104,5,15185
62769925,65,3,11671
62770079,116,4,16178
62770327,158,6,20009
62770328,46,2,10049
62770438,108,3,15426
62770610,155,6,19660
62771033,225,5,25519
62771076,70,3,12196
62771126,83,2,13162
62771276,125,4,16955
62771363,78,4,12858
62771537,96,5,14572
62771773,155,5,19590
62771827,84,3,13402
6277190,151,4,19306
62771982,83,3,13264
62772048,55,3,10926
62772139,63,2,11463
62772258,99,4,14820
62772301,110,5,15852
62772390,134,4,17776
62784226,139,6,18444
62789815,249,6,27894
62792304,129,4,17304
62802992,177,8,21765
6280918,220,9,25766
6282964,273,9,30046
62838812,324,16,35274
628440,182,9,22573
62895565,196,6,23229
62930,53,2,10603
62933067,165,8,20673
62935137,212,8,24990
62947419,207,6,24119
62952586,137,5,18005
62955966,58,3,11147
6295809,32,1,8804
62974809,235,9,26995
6297793,210,9,24481
63005667,123,5,16779
63025137,94,4,14303
6304359,87,3,13647
6307064,233,10,26798
6309289,111,4,15864
63094401,178,7,21735
6309453,208,5,24225
63104711,129,6,17662
63109674,256,9,28749
63116442,211,10,24806
63117387,252,8,28340
63117987,111,3,15754
6311867,114,4,16117
63154770,232,7,26450
6315806,93,5,14323
63170672,186,8,22561
6318134,168,6,20917
63184957,172,7,21233
63186229,181,7,22046
63203511,215,6,24805
63207100,159,6,20070
63214803,413,18,43199
63226744,184,10,22468
63230486,162,7,20355
63232199,180,6,21928
63238114,187,8,22644
63261423,103,4,15124
63266237,183,8,22199
63269124,216,8,25234
63286613,212,8,24980
63289021,96,4,14475
63297508,210,10,24884
63313323,162,9,20515
63321642,308,9,33394
63349902,173,8,21409
63355532,268,13,30359
63364099,40,1,9450
63375645,330,9,35397
63403304,155,6,19761
63411540,205,7,24129
6342516,397,11,41161
634260,156,2,19043
6343487,364,20,38977
63440447,171,7,21181
63448567,82,3,13217
63448837,148,5,19050
63455795,142,5,18462
63482263,200,6,23595
63498186,111,3,15695
6350280,191,7,22995
63512013,129,6,17535
63517233,162,6,20376
635279,227,8,26030
63534487,394,16,41525
6353979,56,2,10888
63541320,76,3,12699
63546402,184,7,22187
63552835,158,6,20020
63603043,258,10,29019
63629146,172,6,21186
63630836,116,6,16346
63630943,29,1,8507
6363463,165,6,20588
63645199,154,7,19696
63647031,167,8,20984
63663237,236,9,27107
63671262,226,6,25825
6368054,305,12,33362
63681470,151,4,19317
63683981,124,5,16982
6368717,131,4,17533
63706595,104,3,15028
63706797,82,4,13350
63712263,89,5,13912
63712749,248,8,27951
6371490,219,12,25769
63715292,150,8,19420
63722565,223,8,25972
63725702,168,6,20758
6373997,183,7,22123
6374580,140,6,18189
63766547,147,8,19173
63771395,154,6,19601
63785364,360,11,38056
63801995,152,8,19525
63828476,100,4,14800
63836513,164,7,20529
6385693,199,8,23891
63859586,112,5,16012
63863786,180,9,22158
63872786,389,10,40561
63875487,136,5,18021
6388555,130,5,17443
63886428,83,4,13436
6392210,259,10,29144
63954538,124,6,17019
6395754,167,7,20943
63963045,218,7,25196
63994218,177,8,21776
64015685,159,7,20171
64022462,113,5,16052
64022989,163,7,20476
64040072,252,8,28394
64056164,114,4,16050
64073691,93,5,14335
64084339,112,3,15800
64084962,134,6,18012
64085579,149,6,19201
64092430,117,5,16419
64095701,163,6,20508
64103508,216,7,25100
6410884,363,18,38946
64119442,153,4,19401
64133707,173,8,21518
64152188,123,6,16963
64158361,219,6,25461
64166317,176,5,21443
64172689,222,8,25744
6417679,183,7,22319
64200327,176,5,21478
64208816,234,8,26717
64212160,170,8,21123
64212606,170,7,21020
64243259,207,6,24300
64246100,165,6,20519
64246448,156,7,19801
64261583,149,3,19010
64273529,40,2,9551
64296021,147,7,19137
64296595,133,4,17718
64303514,213,7,24881
6432509,130,7,17688
64325597,146,6,19066
64327177,136,5,18001
6433627,50,3,10452
64351994,503,16,51077
64366495,399,16,41686
64368305,179,8,21912
64383151,105,3,15279
64395711,198,8,23839
64396733,234,6,26542
6440099,80,3,13001
64402224,64,3,11668
6440252,60,3,11242
64417590,173,7,21160
64421867,160,6,20260
64426474,324,15,35115
64440314,241,10,27507
64453134,131,7,17713
64458622,118,4,16362
64459537,60,2,11228
64474490,104,4,15171
64475616,152,7,19582
64477869,217,9,25389
64481399,67,2,11809
64491638,203,8,23966
64491904,156,10,20064
64491997,158,8,20101
64499286,240,12,27548
64500289,158,5,19913
64500852,132,6,17720
64506661,121,4,16603
64507616,167,6,20728
64510493,201,6,23680
64520051,146,6,18913
64535443,115,3,16091
64537003,189,9,22703
64546320,136,7,18255
64557132,297,8,32280
64565920,243,11,27872
64569993,228,13,26746
64575410,246,5,27657
64581592,184,10,22592
64590013,195,5,23153
64595433,202,5,23946
64596967,225,8,25830
64599430,259,10,29096
6460008,275,10,30487
64600207,183,8,22297
64608962,146,4,18816
64612317,169,6,20890
64616263,64,1,11462
64621039,100,9,15141
64627517,267,9,29962
64629885,372,9,38502
64642437,108,3,15469
64649440,350,17,37709
64650013,165,8,20708
64653589,144,6,18796
64663530,28,2,8543
64688758,212,9,24913
64694760,181,7,22027
64695126,272,12,30587
64700331,279,6,30113
64704339,176,6,21667
64705231,158,6,19990
6471278,186,7,22410
6471734,182,7,22149
64721711,152,4,19392
64726832,202,8,23875
64734406,158,5,19787
64745685,229,7,26233
6474574,155,4,19272
64747557,262,11,29444
64755600,127,6,17324
6476713,31,1,8762
64777097,227,10,26224
64778446,206,7,24315
64794845,133,4,17725
64807964,90,4,13971
64808623,715,13,68184
64814505,219,10,25728
64828774,1071,10,99188
64829463,316,12,34414
64837818,97,3,14503
64841556,81,4,13177
64846944,82,3,13206
64849712,297,9,32329
6485166,264,9,29340
6485665,58,2,11073
64863667,168,7,20821
64866026,224,9,26002
64866104,140,4,18309
64867644,173,6,21254
6488268,110,6,15942
6488392,66,3,11837
64885574,165,8,20727
64885590,47,2,10123
64895732,162,4,20174
64896890,147,7,19119
64901038,66,3,11778
6490170,188,6,22475
64902617,176,6,21540
64909708,230,7,26516
64911838,317,15,34720
64914222,328,12,35483
64925758,59,2,11129
64927209,333,9,35377
64952043,389,11,40165
64952443,152,5,19382
64960280,189,6,22676
64962762,396,14,41398
64963622,186,5,22431
64965286,170,6,21047
64973878,114,6,16161
64977822,24,1,8100
64980691,516,10,50869
64989307,225,11,26209
64990462,32,2,8895
65024616,223,8,25875
65034979,224,9,25964
6504700,231,10,26584
65056562,131,5,17604
6507944,122,5,16955
65095487,180,6,21951
65097952,131,6,17605
65108767,163,8,20564
65109928,206,6,24278
65120930,125,3,16976
65123504,273,13,30575
65129242,220,10,25807
65142031,185,6,22335
65145222,165,8,20721
65150797,88,3,13696
65154231,98,3,14568
65158686,186,6,22282
65170816,234,7,26977
65172376,329,12,35545
65185022,192,7,23074
65185716,215,8,25233
6518649,116,5,16293
65191537,160,6,20122
65202766,101,2,14832
65204618,190,10,23115
6522329,38,2,9429
65234991,114,3,15975
65249626,208,8,24561
65267595,201,9,23849
652820,269,9,30027
6528267,124,4,16919
65290828,168,5,20808
65295477,169,7,20901
6529867,192,9,23261
65300253,93,3,14185
65312101,144,7,18879
65312955,227,6,26056
65318596,234,9,27082
65325872,107,4,15394
6533105,177,6,21747
65337730,222,9,25838
65346648,161,7,20341
65375596,270,8,30013
6537994,63,2,11432
65382131,245,8,27752
65394633,238,12,27491
653950,120,4,16512
65400178,102,3,14888
6540950,261,9,29166
65413765,183,6,22062
65414163,117,4,16315
65420212,163,7,20512
65425469,164,7,20669
65430527,156,8,20006
65440063,209,9,24701
65461868,184,6,22105
65464948,181,6,21983
65474282,179,9,21926
65474881,178,9,22033
65476843,136,7,18152
65481563,292,14,32259
65488542,164,11,20864
65489204,166,8,20814
6549848,141,6,18547
65498894,197,7,23365
65513419,189,6,22716
6553037,114,4,16124
65611454,120,4,16509
6561245,112,5,15909
6566072,38,2,9358
6567325,148,7,19118
6567482,154,6,19689
65678349,181,6,21860
6569912,109,4,15490
6570568,317,11,34526
6571308,50,2,10433
65724217,172,8,21363
65732146,152,9,19703
6573958,177,7,21849
6577517,176,7,21615
657888,178,7,21714
65913808,141,6,18605
6598360,148,6,19086
659923,179,9,21961
6601273,14,1,7277
6602653,139,7,18497
6611609,129,3,17267
6614322,124,5,17088
6619034,48,2,10220
662506,82,2,13142
6626532,151,8,19483
6632508,119,5,16550
66410876,204,10,24296
66423630,166,7,20840
6651240,281,9,30959
66639356,312,13,33992
6664503,253,9,28454
6664546,330,16,35649
6665608,99,4,14804
6665922,83,4,13427
66751628,214,8,24940
6678435,99,4,14811
6681183,148,7,19142
6683851,111,4,15747
668470,230,10,26473
6687479,45,1,9775
6687798,66,2,11700
66892273,217,7,25266
66910362,243,9,27636
669211,172,8,21339
66949894,198,6,23388
66956950,149,6,19168
66970039,167,6,20686
6697366,233,7,26578
66987481,154,4,19537
66996420,218,9,25482
6701126,48,2,10243
67017529,126,6,17181
67020850,223,9,26180
67026106,198,8,23440
67037308,157,6,19873
6704646,160,8,20315
6704785,40,2,9570
67051329,56,3,10937
67077792,160,5,20087
67079223,196,8,23510
67092910,166,6,20669
67096449,294,10,32050
67106976,165,8,20849
67115749,205,9,24256
67116735,190,9,22822
67117981,127,6,17307
67131948,80,4,13088
67147148,87,3,13607
67148440,206,8,24375
67152197,95,3,14322
67153112,489,7,48463
67153506,105,3,15246
67158611,92,4,14185
67165060,211,8,24797
67165532,145,8,19082
67174747,167,9,20903
67177444,176,8,21707
67181099,294,10,32246
6718732,159,7,20181
67194475,178,6,21813
67197431,61,2,11288
67203270,149,5,19284
67208493,113,6,16090
67211863,214,9,25165
67216997,281,8,30826
67219934,220,9,25887
67222831,310,10,33527
67231705,237,7,26848
67238758,315,11,33910
67241154,196,8,23421
67244763,76,2,12570
67252016,164,4,20392
67254754,312,17,34119
67266415,345,18,37179
67272107,165,6,20677
6729076,145,9,19036
67295857,222,6,25838
67305874,334,10,35753
67309110,158,8,20037
6731064,167,6,20802
6731141,212,6,24748
67313146,146,6,19010
67317929,136,5,18028
6731956,190,6,22732
67323395,50,2,10414
67326055,62,3,11527
67328448,323,12,34836
67331469,101,3,14793
67341640,214,8,24938
67354506,102,4,14947
67355088,264,11,29465
67358435,301,9,32811
67366224,146,7,18948
67369074,297,6,32184
6737748,164,7,20631
67377603,201,5,23700
67385600,79,4,13018
67399702,114,6,16333
67402033,167,6,20660
67407744,170,7,21042
67414061,256,8,28700
67442793,162,6,20224
67447345,210,8,24523
67451286,203,9,24176
67455250,197,7,23456
67457573,325,10,35020
67464340,175,6,21507
67467722,75,2,12555
67474113,81,4,13188
67479264,133,5,17714
6748703,182,6,22044
6750122,48,2,10248
6750619,31,1,8700
6751189,220,9,25608
6751434,335,11,35792
67559591,153,7,19618
6757451,202,8,24018
6758580,222,9,25904
675868,166,5,20615
676224,263,7,29274
67662538,662,19,65100
67681071,63,2,11464
67682548,330,13,35295
67688438,140,5,18331
67694316,175,5,21413
67694872,156,7,20010
6770379,142,5,18608
67706184,171,5,21069
67707702,76,4,12817
6771431,229,11,26434
67714824,237,8,27071
67715748,104,4,15219
